"sim.id","model","name","LH","aicc","delta.aicc","w","tau0","gamma","lamb0","mu0","alpha","beta","eps"
"4079-30000","4c","Birth-death constant extinction fraction (coalescent approx)",4322.45903384546,-8638.90682647312,202.264852747499,0,NA,NA,0.00977806696699145,NA,0.0281009544922759,NA,0.26198117799207
"4079-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",4346.11605992906,-8684.21337571567,156.958303504949,0,NA,NA,0.014845192960806,0.0148419898338254,0.0181781745452681,-0.0398968865019197,NA
"4079-30000","5","Pure birth constant speciation (coalescent approx)",3881.3873985585,-7760.77292533413,1080.39875388649,0,NA,NA,0.0241953125,NA,NA,NA,NA
"4079-30000","6","Pure birth varying speciation (coalescent approx)",4318.22716108783,-8632.44870419814,208.722975022476,0,NA,NA,0.00950200672458362,NA,0.0251809406069254,NA,NA
"4080","1","Equilibrium constant rate",4954.96002433794,-9907.91824199115,569.584947715066,0,0.08421,NA,NA,NA,NA,NA,NA
"4080","2","Equilibrium variable rate",5105.27236596267,-10206.539309422,270.96388028426,0,0.0589575581821199,0.0146228420861442,NA,NA,NA,NA,NA
"4080","3","Birth-death constant rates (coalescent approx)",5105.27278809937,-10206.5401536954,270.963036010868,0,NA,NA,0.058951630271927,0.0443403036139763,NA,NA,NA
"4080","4a","Birth-death varying speciation constant extinction (coalescent approx)",5241.7570198079,-10477.5031897062,0,0.6,NA,NA,0.0597149219930189,0.0597149207537816,0.00500242301156851,NA,NA
"4080","4b","Birth-death constant speciation varying extinction (coalescent approx)",5230.26616540387,-10454.5214808982,22.9817088080563,0,NA,NA,0.0588057823679341,0.0588057816663484,NA,-0.0100850598097476,NA
"4080","4c","Birth-death constant extinction fraction (coalescent approx)",5134.46819795127,-10262.925545993,214.577643713257,0,NA,NA,0.0562518758386384,NA,0.00888313481385103,NA,0.900260014868768
"4080","4d","Birth-death varying speciation and extinction (coalescent approx)",5242.34655260331,-10476.6750138452,0.828175860977353,0.4,NA,NA,0.0605292860503339,0.0605241591824996,0.00342648851559368,-0.00271536728471455,NA
"4080","5","Pure birth constant speciation (coalescent approx)",4881.05957944562,-9760.11735220651,717.385837499713,0,NA,NA,0.0294609375,NA,NA,NA,NA
"4080","6","Pure birth varying speciation (coalescent approx)",4962.21718996098,-9920.42895741858,557.074232287641,0,NA,NA,0.0406287705972791,NA,-0.00873759703151882,NA,NA
"4080-30000","1","Equilibrium constant rate",3086.80990490523,-6171.61795710087,2233.41298755791,0,0.03851,NA,NA,NA,NA,NA,NA
"4080-30000","2","Equilibrium variable rate",3874.12285010886,-7744.24013951337,660.790805145413,0,0.0111395228867417,0.0361993128084918,NA,NA,NA,NA,NA
"4080-30000","3","Birth-death constant rates (coalescent approx)",3735.75175837684,-7467.49795604932,937.532988609461,0,NA,NA,0.0218389381662441,1.65377651335618e-09,NA,NA,NA
"4080-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",4199.70013576645,-8393.38914496822,11.6417996905566,0,NA,NA,0.0135089270672052,0.0135089264001687,0.0199703923641976,NA,NA
"4080-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",3735.75177226497,-7465.49241796527,939.538526693515,0,NA,NA,0.02183781910958,1.39329372784599e-09,NA,-0.00463747377264853,NA
"4080-30000","4c","Birth-death constant extinction fraction (coalescent approx)",4088.81282843542,-8171.61453030616,233.416414352622,0,NA,NA,0.00966401984736415,NA,0.0237944680763935,NA,0.306152167450684
"4080-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",4206.52474876724,-8405.03094465878,0,1,NA,NA,0.0122732599860436,0.012273259362118,0.0217827759429085,0.00230602126481559,NA
"4080-30000","5","Pure birth constant speciation (coalescent approx)",3735.75175472791,-7469.50165674623,935.529287912551,0,NA,NA,0.02183984375,NA,NA,NA,NA
"4080-30000","6","Pure birth varying speciation (coalescent approx)",4082.39279115058,-8160.78002159681,244.25092306197,0,NA,NA,0.00926616446025207,NA,0.0207881186663182,NA,NA
"4081","1","Equilibrium constant rate",4876.64502464838,-9751.2882269733,622.554459939221,0,0.08353,NA,NA,NA,NA,NA,NA
"4081","2","Equilibrium variable rate",5060.49087656565,-10116.9762836691,256.866403243395,0,0.0564538165330318,0.0165790377032147,NA,NA,NA,NA,NA
"4081","3","Birth-death constant rates (coalescent approx)",5060.49173427218,-10116.9779990822,256.864687830335,0,NA,NA,0.0565019445485278,0.0399240660799004,NA,NA,NA
"4081","4a","Birth-death varying speciation constant extinction (coalescent approx)",5189.92681541248,-10373.8426869125,0,1,NA,NA,0.059074451180371,0.0590744508581207,0.00536472595206071,NA,NA
"4081","4b","Birth-death constant speciation varying extinction (coalescent approx)",5180.68499037574,-10355.359036839,18.4836500734873,0,NA,NA,0.0636806907077859,0.0636806844873781,NA,-0.00895167006365003,NA
"4081","4c","Birth-death constant extinction fraction (coalescent approx)",5092.71091906172,-10179.410894211,194.431792701536,0,NA,NA,0.0542804770233144,NA,0.009965852873649,NA,0.890522715977275
"4081","4d","Birth-death varying speciation and extinction (coalescent approx)",5177.68572167236,-10347.3531951695,26.489491742981,0,NA,NA,0.0607369234401285,0.0607364254164339,-0.000249078517298132,-0.0105545147351764,NA
"4081","5","Pure birth constant speciation (coalescent approx)",4876.77936716306,-9751.55691200265,622.285774909871,0,NA,NA,0.03025390625,NA,NA,NA,NA
"4081","6","Pure birth varying speciation (coalescent approx)",4944.12592951235,-9884.24638956253,489.59629734999,0,NA,NA,0.0403444346003235,NA,-0.00792809600848704,NA,NA
"4081-30000","1","Equilibrium constant rate",3033.0829813085,-6064.16408995782,2227.55773325414,0,0.03853,NA,NA,NA,NA,NA,NA
"4081-30000","2","Equilibrium variable rate",3863.22927913301,-7722.45293765713,569.268885554826,0,0.0104906520203319,0.0387493930423787,NA,NA,NA,NA,NA
"4081-30000","3","Birth-death constant rates (coalescent approx)",3696.01028389949,-7388.01494719008,903.706876021869,0,NA,NA,0.0222362898050189,1.0846057027444e-10,NA,NA,NA
"4081-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",4141.34986188783,-8276.68847729019,15.0333459217582,0,NA,NA,0.0173331394879278,0.0173331392114668,0.0171878910017213,NA,NA
"4081-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",3696.01020938884,-7386.00917229221,905.712650919745,0,NA,NA,0.0222364330478391,1.16441414432638e-08,NA,-0.00493957425277746,NA
"4081-30000","4c","Birth-death constant extinction fraction (coalescent approx)",4088.40753173997,-8170.80381699446,120.91800621749,0,NA,NA,0.00910734678705575,NA,0.0255318019101666,NA,0.255891149335431
"4081-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",4149.87028807105,-8291.72182321195,0,1,NA,NA,0.00958512955187425,0.00958512758802093,0.0237234820479863,-0.0229329834595124,NA
"4081-30000","5","Pure birth constant speciation (coalescent approx)",3696.01026330639,-7390.01865395361,901.703169258345,0,NA,NA,0.022234375,NA,NA,NA,NA
"4081-30000","6","Pure birth varying speciation (coalescent approx)",4084.26510095981,-8164.52458131071,127.197241901239,0,NA,NA,0.00881919984145126,NA,0.0229932008776527,NA,NA
"4082","1","Equilibrium constant rate",4979.97572150328,-9957.94963059152,596.785896845993,0,0.08609,NA,NA,NA,NA,NA,NA
"4082","2","Equilibrium variable rate",5139.43887695567,-10274.8723142015,279.863213236064,0,0.0594511054608965,0.0156538371020026,NA,NA,NA,NA,NA
"4082","3","Birth-death constant rates (coalescent approx)",5139.43912576217,-10274.8728118145,279.862715623058,0,NA,NA,0.0594489863670263,0.0437835546878554,NA,NA,NA
"4082","4a","Birth-death varying speciation constant extinction (coalescent approx)",5280.37320589563,-10554.7355274375,0,1,NA,NA,0.0601068799721306,0.0601068798213312,0.00544928505218053,NA,NA
"4082","4b","Birth-death constant speciation varying extinction (coalescent approx)",5272.8698082375,-10539.7287321213,15.0067953162525,0,NA,NA,0.0654570387137312,0.06545703832289,NA,-0.00874392093977242,NA
"4082","4c","Birth-death constant extinction fraction (coalescent approx)",5170.76395682129,-10335.5170292888,219.218498148683,0,NA,NA,0.056554390972698,NA,0.00958238586354989,NA,0.895227592418786
"4082","4d","Birth-death varying speciation and extinction (coalescent approx)",5212.50899821175,-10416.9998476032,137.735679834337,0,NA,NA,0.0607214387306169,0.0607214377077825,-0.00583395698113535,-0.0284343673524402,NA
"4082","5","Pure birth constant speciation (coalescent approx)",4933.72409825594,-9865.44638409684,689.289143340673,0,NA,NA,0.030525390625,NA,NA,NA,NA
"4082","6","Pure birth varying speciation (coalescent approx)",5003.91047463733,-10003.8155095648,550.920017872746,0,NA,NA,0.0412788875903935,NA,-0.00851747754635289,NA,NA
"4082-30000","1","Equilibrium constant rate",3223.86605640957,-6445.73024888624,2572.56785058921,0,0.04165,NA,NA,NA,NA,NA,NA
"4082-30000","2","Equilibrium variable rate",4189.09807037601,-8374.19054634642,644.107553129026,0,0.0100734506632559,0.0467462084270654,NA,NA,NA,NA,NA
"4082-30000","3","Birth-death constant rates (coalescent approx)",3950.90761210757,-7897.80962980955,1120.4884696659,0,NA,NA,0.024757028109555,7.6013179180413e-10,NA,NA,NA
"4082-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",4512.15464675265,-9018.29809947545,0,1,NA,NA,0.0133299437857557,0.0133299433567622,0.0248390088143226,NA,NA
"4082-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",3950.90760543109,-7895.80401683233,1122.49408264312,0,NA,NA,0.0247569217432895,2.33221083736865e-09,NA,-0.00653703390342582,NA
"4082-30000","4c","Birth-death constant extinction fraction (coalescent approx)",4428.51476395509,-8851.01833388032,167.279765595125,0,NA,NA,0.0102892903662276,NA,0.0283076614812809,NA,0.290478178575327
"4082-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",4471.93573772768,-8935.85281003305,82.4452894423976,0,NA,NA,0.0121810745472221,0.0121810743583783,0.0231218685983252,-0.0350206738008347,NA
"4082-30000","5","Pure birth constant speciation (coalescent approx)",3950.90761728023,-7899.81337062757,1118.48472884787,0,NA,NA,0.0247578125,NA,NA,NA,NA
"4082-30000","6","Pure birth varying speciation (coalescent approx)",4423.93126207025,-8843.8569297349,174.441169740545,0,NA,NA,0.0100230017124742,NA,0.0248455650161889,NA,NA
"4083","1","Equilibrium constant rate",5028.88051200742,-10055.7592359058,712.921792763747,0,0.08419,NA,NA,NA,NA,NA,NA
"4083","2","Equilibrium variable rate",5235.67496234645,-10467.3445579666,301.336470702909,0,0.0549468147584346,0.0184852579417674,NA,NA,NA,NA,NA
"4083","3","Birth-death constant rates (coalescent approx)",5235.67516408923,-10467.3449614522,301.336067217351,0,NA,NA,0.054967368331564,0.0364787189802469,NA,NA,NA
"4083","4a","Birth-death varying speciation constant extinction (coalescent approx)",5387.34588346227,-10768.6810286695,0,1,NA,NA,0.0576418059008612,0.0576418033502369,0.00627696441195032,NA,NA
"4083","4b","Birth-death constant speciation varying extinction (coalescent approx)",5373.43424339918,-10740.8577485433,27.8232801261765,0,NA,NA,0.0629950261359219,0.0629950256058354,NA,-0.010857224350049,NA
"4083","4c","Birth-death constant extinction fraction (coalescent approx)",5276.18797771075,-10546.3652171665,222.315811503035,0,NA,NA,0.0523102075050091,NA,0.0112724146045637,NA,0.87579979405471
"4083","4d","Birth-death varying speciation and extinction (coalescent approx)",5368.44290673489,-10728.8679083668,39.8131203026842,0,NA,NA,0.0514222177634904,0.0514222176133709,0.0127291936802138,0.0093386534472772,NA
"4083","5","Pure birth constant speciation (coalescent approx)",5089.86982932623,-10177.7378705434,590.943158126116,0,NA,NA,0.03144921875,NA,NA,NA,NA
"4083","6","Pure birth varying speciation (coalescent approx)",5128.44061164011,-10252.8758565539,515.805172115579,0,NA,NA,0.0391150665581227,NA,-0.00630187425762415,NA,NA
"4083-30000","1","Equilibrium constant rate",3429.38582743808,-6856.76980302431,2645.39305432399,0,0.04507,NA,NA,NA,NA,NA,NA
"4083-30000","2","Equilibrium variable rate",4412.35436614396,-8820.70317415915,681.459683189159,0,0.010421067039708,0.0522731731688461,NA,NA,NA,NA,NA
"4083-30000","3","Birth-death constant rates (coalescent approx)",4155.94780193927,-8307.89004574978,1194.27281159853,0,NA,NA,0.0268585931316321,3.80443086168099e-10,NA,NA,NA
"4083-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",4754.08698937851,-9502.16285734831,0,1,NA,NA,0.014394059577714,0.0143940562282791,0.0273450578068895,NA,NA
"4083-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",4155.94779432194,-8305.88446723517,1196.27839011314,0,NA,NA,0.0268592405094389,1.34693779316782e-09,NA,-0.0105422145345434,NA
"4083-30000","4c","Birth-death constant extinction fraction (coalescent approx)",4670.36570454787,-9334.72028768703,167.442569661276,0,NA,NA,0.0105910681482343,NA,0.0281279640089884,NA,0.000980950688267288
"4083-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",4749.70452071242,-9491.39049715039,10.7723601979123,0,NA,NA,0.0146681461711763,0.0146639664830606,0.0261663242760933,-0.00521538371603083,NA
"4083-30000","5","Pure birth constant speciation (coalescent approx)",4155.94779866341,-8309.89374547498,1192.26911187333,0,NA,NA,0.026859375,NA,NA,NA,NA
"4083-30000","6","Pure birth varying speciation (coalescent approx)",4670.34645837536,-9336.68735862195,165.475498726359,0,NA,NA,0.0105868631214058,NA,0.0281250551002923,NA,NA
"4084","1","Equilibrium constant rate",4957.28649022394,-9912.57117539374,602.946927744957,0,0.08405,NA,NA,NA,NA,NA,NA
"4084","2","Equilibrium variable rate",5126.22675485235,-10248.4480920975,267.070011041209,0,0.0577615189273335,0.015710290685472,NA,NA,NA,NA,NA
"4084","3","Birth-death constant rates (coalescent approx)",5126.22689406553,-10248.4483705238,267.069732614858,0,NA,NA,0.0577558896002197,0.0420374435783906,NA,NA,NA
"4084","4a","Birth-death varying speciation constant extinction (coalescent approx)",5260.76447162355,-10515.5181031387,0,0.99,NA,NA,0.0594761289905552,0.0594761266690065,0.00523455207022749,NA,NA
"4084","4b","Birth-death constant speciation varying extinction (coalescent approx)",5248.91244784521,-10491.814055582,23.7040475566737,0,NA,NA,0.0657956309946395,0.0657956280887516,NA,-0.00729535458591618,NA
"4084","4c","Birth-death constant extinction fraction (coalescent approx)",5157.36243745766,-10308.7140348069,206.804068331765,0,NA,NA,0.0552412131596539,NA,0.00951683841821994,NA,0.894527114825489
"4084","4d","Birth-death varying speciation and extinction (coalescent approx)",5256.78302737035,-10505.5479797294,9.97012340928814,0.01,NA,NA,0.0584533824369341,0.0584533813964655,0.00737200619491334,0.00328490962450153,NA
"4084","5","Pure birth constant speciation (coalescent approx)",4924.19256091605,-9846.38331677795,669.134786360743,0,NA,NA,0.0299921875,NA,NA,NA,NA
"4084","6","Pure birth varying speciation (coalescent approx)",4997.54599347868,-9991.08656935015,524.431533788545,0,NA,NA,0.040632396440953,NA,-0.00836404125299305,NA,NA
"4084-30000","1","Equilibrium constant rate",3091.40782210012,-6180.813764501,2502.45438598586,0,0.03993,NA,NA,NA,NA,NA,NA
"4084-30000","2","Equilibrium variable rate",3999.20166734996,-7994.39769295098,688.870457535879,0,0.00995284360849693,0.0436048293699618,NA,NA,NA,NA,NA
"4084-30000","3","Birth-death constant rates (coalescent approx)",3786.23410059072,-7568.4625594325,1114.80559105436,0,NA,NA,0.0235211704451133,1.59565621074685e-08,NA,NA,NA
"4084-30000","4a","Birth-death varying speciation constant extinction (coalescent approx)",4321.02082915443,-8636.0303695036,47.2377809832597,0,NA,NA,0.00905623761513526,0.00905623666054999,0.0295931785995503,NA,NA
"4084-30000","4b","Birth-death constant speciation varying extinction (coalescent approx)",3786.23425274385,-7566.45721668242,1116.81093380443,0,NA,NA,0.0235220113658922,5.22919456132326e-09,NA,-0.00623840530872789,NA
"4084-30000","4c","Birth-death constant extinction fraction (coalescent approx)",4243.14250279986,-8480.27371679445,202.994433692402,0,NA,NA,0.00914878089574561,NA,0.0280387824523072,NA,0.238267043868245
"4084-30000","4d","Birth-death varying speciation and extinction (coalescent approx)",4345.64348700813,-8683.26815048686,0,1,NA,NA,0.0127028015169041,0.0127028012812507,0.0257001144964625,0.00707251651445043,NA
"4084-30000","5","Pure birth constant speciation (coalescent approx)",3786.23428264768,-7570.46668559612,1112.80146489074,0,NA,NA,0.023521484375,NA,NA,NA,NA
"4084-30000","6","Pure birth varying speciation (coalescent approx)",4239.78283407387,-8475.5600263988,207.708124088056,0,NA,NA,0.00893042422103202,NA,0.0254507973735801,NA,NA
"3465","1","Equilibrium constant rate",40600.9298278777,-81199.8592448247,6194.55258637712,0,0.11137447265625,NA,NA,NA,NA,NA,NA
"3465","2","Equilibrium variable rate",43696.0248201677,-87388.0484074165,6.36342378534027,0.03,0.068532374220606,0.0663156272514596,NA,NA,NA,NA,NA
"3465","3","Birth-death constant rates (coalescent approx)",43696.0255775201,-87388.0499221213,6.36190908047138,0.03,NA,NA,0.0685503962667322,0.00225281326347467,NA,NA,NA
"3465","4a","Birth-death varying speciation constant extinction (coalescent approx)",43696.0305053031,-87386.0585445149,8.35328668687725,0.01,NA,NA,0.0686271722143652,0.00250431350615496,5.3234449593112e-05,NA,NA
"3465","4b","Birth-death constant speciation varying extinction (coalescent approx)",43696.0288116133,-87386.0551571353,8.35667406652647,0.01,NA,NA,0.0685864420732308,0.00236095160577408,NA,-0.000762026580343119,NA
"3465","4c","Birth-death constant extinction fraction (coalescent approx)",43695.9951176635,-87385.9877692357,8.42406196605589,0.01,NA,NA,0.0683459835039808,NA,-8.75042001468855e-05,NA,0.0250556363019464
"3465","4d","Birth-death varying speciation and extinction (coalescent approx)",43701.2079708881,-87394.4118312018,0,0.84,NA,NA,0.0695451017918536,0.0695380404823561,-0.000903860102637947,-1.76775697421996,NA
"3465","5","Pure birth constant speciation (coalescent approx)",43694.9150820705,-87387.8297532103,6.58207799153752,0.03,NA,NA,0.0671875000000001,NA,NA,NA,NA
"3465","6","Pure birth varying speciation (coalescent approx)",43695.7045498647,-87387.4078668106,7.00396439124597,0.03,NA,NA,0.0677809673092155,NA,-0.000422799920356932,NA,NA
"3466","1","Equilibrium constant rate",38362.0662371262,-76722.1320782519,6411.43620562438,0,0.07242859375,NA,NA,NA,NA,NA,NA
"3466","2","Equilibrium variable rate",41568.7835848956,-83133.5659816724,0.00230220393859781,0.26,0.0459662871384364,0.0434762401218825,NA,NA,NA,NA,NA
"3466","3","Birth-death constant rates (coalescent approx)",41568.7847359976,-83133.5682838763,0,0.26,NA,NA,0.0459614105348192,0.00247203651324434,NA,NA,NA
"3466","4a","Birth-death varying speciation constant extinction (coalescent approx)",41569.1073513668,-83132.2123262607,1.35595761555305,0.13,NA,NA,0.0463453975139693,0.00398037937352021,0.000366144208387631,NA,NA
"3466","4b","Birth-death constant speciation varying extinction (coalescent approx)",41569.1676090229,-83132.3328415728,1.23544230347034,0.14,NA,NA,0.0464764423019032,0.00408909185195045,NA,-0.00767279930449258,NA
"3466","4c","Birth-death constant extinction fraction (coalescent approx)",41567.8287951409,-83129.6552138089,3.91307006744319,0.04,NA,NA,0.045215352034252,NA,-0.000299336114279319,NA,0.0119586316386422
"3466","4d","Birth-death varying speciation and extinction (coalescent approx)",41569.4846098398,-83130.9652584992,2.60302537707321,0.07,NA,NA,0.0467849351050476,0.00494268454330959,-0.000308064019797924,-0.019610538755662,NA
"3466","5","Pure birth constant speciation (coalescent approx)",41565.7375268746,-83129.4746577488,4.0936261274619,0.03,NA,NA,0.04446875,NA,NA,NA,NA
"3466","6","Pure birth varying speciation (coalescent approx)",41567.4002789872,-83130.7993698556,2.76891402066394,0.07,NA,NA,0.0450421122776281,NA,-0.000409273294421559,NA,NA
"3467","1","Equilibrium constant rate",39776.8935936204,-79551.7867908086,6506.01642098455,0,0.083732509765625,NA,NA,NA,NA,NA,NA
"3467","2","Equilibrium variable rate",43024.7716177945,-86045.5420461748,12.261165618329,0,0.0522174880656163,0.0517301486336214,NA,NA,NA,NA,NA
"3467","3","Birth-death constant rates (coalescent approx)",43024.7738302949,-86045.5464711757,12.2567406175076,0,NA,NA,0.0521699266215831,0.000403629297407324,NA,NA,NA
"3467","4a","Birth-death varying speciation constant extinction (coalescent approx)",43030.6289839337,-86055.2555888032,2.54762298996502,0.21,NA,NA,0.0541265733323491,0.00825787212803607,0.0019287850085436,NA,NA
"3467","4b","Birth-death constant speciation varying extinction (coalescent approx)",43031.9027954287,-86057.8032117932,0,0.73,NA,NA,0.0546640192035632,0.0546607396419997,NA,-0.385579624264588,NA
"3467","4c","Birth-death constant extinction fraction (coalescent approx)",43026.3559567039,-86046.7095343436,11.0936774495931,0,NA,NA,0.0517136417957475,NA,0.000523613030187323,NA,0.0159548707839633
"3467","4d","Birth-death varying speciation and extinction (coalescent approx)",43030.150217576,-86052.2964696518,5.50674214135506,0.05,NA,NA,0.054544422922625,0.00886392221158861,0.000666386277918776,-0.0195123804257221,NA
"3467","5","Pure birth constant speciation (coalescent approx)",43024.7149063052,-86047.4294161783,10.3737956148398,0,NA,NA,0.0519296875,NA,NA,NA,NA
"3467","6","Pure birth varying speciation (coalescent approx)",43025.4117368445,-86046.8222842749,10.980927518307,0,NA,NA,0.0514798003042821,NA,0.000336111291043026,NA,NA
"3468","1","Equilibrium constant rate",39051.2357522842,-78100.4711065584,6579.49057165381,0,0.080110068359375,NA,NA,NA,NA,NA,NA
"3468","2","Equilibrium variable rate",42341.0143529736,-84678.0275117984,1.93416641374642,0.13,0.0494270183359119,0.0496974504560305,NA,NA,NA,NA,NA
"3468","3","Birth-death constant rates (coalescent approx)",42340.9809158535,-84677.9606375583,2.00104065387859,0.13,NA,NA,0.0495938114345384,4.97969629006528e-07,NA,NA,NA
"3468","4a","Birth-death varying speciation constant extinction (coalescent approx)",42341.5233414788,-84677.0442944225,2.91738378963782,0.08,NA,NA,0.0499795949658627,0.00201068646322743,0.000588038230346468,NA,NA
"3468","4b","Birth-death constant speciation varying extinction (coalescent approx)",42341.0071092132,-84676.0118298914,3.94984832078626,0.05,NA,NA,0.0498056808780622,0.000521442009844243,NA,-0.0183423553186566,NA
"3468","4c","Birth-death constant extinction fraction (coalescent approx)",42341.4017229468,-84676.8010573586,3.16062085353769,0.07,NA,NA,0.0495774584976345,NA,0.000343006389817285,NA,0.0151883644241468
"3468","4d","Birth-death varying speciation and extinction (coalescent approx)",42341.5202574851,-84675.0365336822,4.92514452998876,0.03,NA,NA,0.0500456032595079,0.00222279622203056,0.000652859208559466,0.000758239187698493,NA
"3468","5","Pure birth constant speciation (coalescent approx)",42340.9810381111,-84679.9616782122,0,0.35,NA,NA,0.04959375,NA,NA,NA,NA
"3468","6","Pure birth varying speciation (coalescent approx)",42341.210163297,-84678.4191324452,1.54254576693347,0.16,NA,NA,0.0493479477260262,NA,0.000180487930309029,NA,NA
"3469","1","Equilibrium constant rate",40908.0420499682,-81814.0837044449,6734.30714964664,0,0.09291716796875,NA,NA,NA,NA,NA,NA
"3469","2","Equilibrium variable rate",44274.9507409475,-88545.9002953036,2.49055878800573,0.12,0.0565987938622583,0.0595132078852869,NA,NA,NA,NA,NA
"3469","3","Birth-death constant rates (coalescent approx)",44272.4750869073,-88540.948987223,7.44186686859757,0.01,NA,NA,0.0583281170178807,3.136014310221e-07,NA,NA,NA
"3469","4a","Birth-death varying speciation constant extinction (coalescent approx)",44276.2849555772,-88546.5675377367,1.82331635490118,0.17,NA,NA,0.0575827738267537,0.0011467296525972,0.00105117688747987,NA,NA
"3469","4b","Birth-death constant speciation varying extinction (coalescent approx)",44272.5145657845,-88539.0267581512,9.3640959403856,0,NA,NA,0.0586308843439671,0.000835557485778303,NA,-0.0299481538648754,NA
"3469","4c","Birth-death constant extinction fraction (coalescent approx)",44276.2846277474,-88546.5668820771,1.82397201444837,0.17,NA,NA,0.057577673941765,NA,0.00105814356754008,NA,0.0195541795651672
"3469","4d","Birth-death varying speciation and extinction (coalescent approx)",44276.3303973479,-88544.6568386083,3.7340154832491,0.07,NA,NA,0.0579450124453038,0.00211818570453177,0.00089535707297053,-0.0220622319514587,NA
"3469","5","Pure birth constant speciation (coalescent approx)",44272.4756182444,-88542.9508409974,5.4400130941649,0.03,NA,NA,0.0583281250000001,NA,NA,NA,NA
"3469","6","Pure birth varying speciation (coalescent approx)",44276.1960203416,-88548.3908540916,0,0.43,NA,NA,0.0572206193732215,NA,0.000826512900166484,NA,NA
"3470","1","Equilibrium constant rate",39028.277270627,-78054.5541475145,6663.12762722252,0,0.075285732421875,NA,NA,NA,NA,NA,NA
"3470","2","Equilibrium variable rate",42359.9095337362,-84715.8178861374,1.86388859957515,0.13,0.0471654155932321,0.0467567413770536,NA,NA,NA,NA,NA
"3470","3","Birth-death constant rates (coalescent approx)",42359.9096288235,-84715.818076312,1.86369842497515,0.13,NA,NA,0.0471591481051528,0.000393998969332197,NA,NA,NA
"3470","4a","Birth-death varying speciation constant extinction (coalescent approx)",42360.3717681277,-84714.741173353,2.94060138394707,0.08,NA,NA,0.0472582055313196,3.07780747398556e-06,-0.000228349543372739,NA,NA
"3470","4b","Birth-death constant speciation varying extinction (coalescent approx)",42359.8410597209,-84713.6797565394,4.00201819754147,0.04,NA,NA,0.0469160570285378,7.75913934035666e-07,NA,-0.0231127756155434,NA
"3470","4c","Birth-death constant extinction fraction (coalescent approx)",42360.0269529985,-84714.0515430946,3.63023164235346,0.05,NA,NA,0.0474520572775485,NA,-0.000116732863168221,NA,0.0127745155770912
"3470","4d","Birth-death varying speciation and extinction (coalescent approx)",42360.3753936961,-84712.7468488337,4.9349259032897,0.03,NA,NA,0.0472381235598817,9.14314290655364e-07,-0.000222364657617836,-0.0177997472966368,NA
"3470","5","Pure birth constant speciation (coalescent approx)",42359.8410842383,-84717.681774737,0,0.33,NA,NA,0.0469140625,NA,NA,NA,NA
"3470","6","Pure birth varying speciation (coalescent approx)",42360.3756177945,-84716.7500542541,0.931720482854871,0.21,NA,NA,0.0472364153822234,NA,-0.000220353193847031,NA,NA
"3471","1","Equilibrium constant rate",36298.8728482081,-72595.7452899535,6519.86485247432,0,0.066815869140625,NA,NA,NA,NA,NA,NA
"3471","2","Equilibrium variable rate",39548.52290227,-79093.0445850278,22.565557400012,0,0.0407247492075381,0.0426581873399458,NA,NA,NA,NA,NA
"3471","3","Birth-death constant rates (coalescent approx)",39546.4902950462,-79088.9793705802,26.630771847631,0,NA,NA,0.0418711559693159,3.27031263850251e-08,NA,NA,NA
"3471","4a","Birth-death varying speciation constant extinction (coalescent approx)",39549.8283500582,-79093.6542608441,21.9558815837227,0,NA,NA,0.0413223655801833,0.00043250811873318,0.000589335819711568,NA,NA
"3471","4b","Birth-death constant speciation varying extinction (coalescent approx)",39560.8062908501,-79115.6101424278,0,1,NA,NA,0.0431331882968009,0.0431320608105045,NA,-0.57053304710226,NA
"3471","4c","Birth-death constant extinction fraction (coalescent approx)",39549.8269437721,-79093.651448272,21.9586941558809,0,NA,NA,0.0413380391026486,NA,0.00060907306636991,NA,0.0119189523541096
"3471","4d","Birth-death varying speciation and extinction (coalescent approx)",39550.268102703,-79092.5321395389,23.0780028888985,0,NA,NA,0.0420031044402969,0.00222523481316339,0.000556397101449284,-0.0150068354359362,NA
"3471","5","Pure birth constant speciation (coalescent approx)",39546.4903801136,-79090.9803537644,24.6297886634857,0,NA,NA,0.0418671875,NA,NA,NA,NA
"3471","6","Pure birth varying speciation (coalescent approx)",39549.7961034702,-79095.5909874282,20.0191549996671,0,NA,NA,0.0411697848574274,NA,0.000517703513637145,NA,NA
"3472","1","Equilibrium constant rate",36179.7829225439,-72357.5654326742,6117.28997796275,0,0.07292857421875,NA,NA,NA,NA,NA,NA
"3472","2","Equilibrium variable rate",39238.410009284,-78472.8187811995,2.03662943746895,0.1,0.0438320194747327,0.0430502892857579,NA,NA,NA,NA,NA
